feature,importance
"Spoken Languages_['Tiếng Trung', 'Tiếng Nhật', 'Tiếng Anh']",0.09169849521546988
Runtime,0.08403395811722741
"Spoken Languages_['Tiếng Trung', 'Tiếng Anh', 'Tiếng Nga']",0.07913594035792287
"Spoken Languages_['Tiếng Pháp', 'Tiếng Anh']",0.07374392409257971
"Spoken Languages_['Tiếng Anh', 'Tiếng Ý']",0.06718701239176536
"Spoken Languages_['Tiếng Anh', 'Tiếng Gruzia', 'Tiếng Ý']",0.06714612034271197
"Production Countries_['Canada', 'China', 'France', 'United States of America']",0.06617022788667132
"Spoken Languages_['Tiếng Ả Rập', 'Tiếng Anh', 'Tiếng Tây Ban Nha', 'Tiếng Lào']",0.06576151171878131
"Spoken Languages_['Hong Kong', 'Tiếng Anh', 'Tiếng Nga', 'Tiếng Tây Ban Nha']",0.06538732907620308
"Spoken Languages_['Tiếng Tây Ban Nha', 'Tiếng Anh', 'Tiếng Pháp']",0.05831095518904516
"Spoken Languages_['Tiếng Séc', 'Tiếng Hà Lan', 'Tiếng Anh', 'Tiếng Đức', 'Tiếng Ý']",0.045284473566717394
"Spoken Languages_['Tiếng Anh', 'Tiếng Hindi', 'Tiếng Ý', 'Tiếng Tây Ban Nha']",0.04230920213086855
"Spoken Languages_['Tiếng Anh', 'Tiếng Pháp', 'Tiếng Ý']",0.04169920652621207
"Production Countries_['Bulgaria', 'United States of America']",0.0399063444202008
"Production Countries_['Germany', 'Canada', 'United States of America']",0.0373900185354753
"Spoken Languages_['Tiếng Châu Phi', 'Tiếng Anh', 'Tiếng Đức', 'Tiếng Nga']",0.0373900185354753
"Spoken Languages_['Tiếng Romania', 'Tiếng Anh', 'Tiếng Đức', 'Tiếng Nga']",0.035197788185852355
"Spoken Languages_['Tiếng Anh', 'Tiếng Nga']",0.03305072266517685
"Spoken Languages_['Tiếng Anh', 'Tiếng Ba Tư', 'Tiếng Ả Rập']",0.03025553077222946
"Production Countries_['France', 'Germany', 'Poland', 'United Kingdom']",0.023970215146329802
"Spoken Languages_['Tiếng Anh', 'Tiếng Đức', 'Tiếng Ba Lan', 'Tiếng Nga']",0.023970215146329802
"Production Countries_['United Kingdom', 'Germany', 'United States of America']",0.019892528006960456
release_weekday,0.01834681669914991
"Spoken Languages_['Tiếng Anh', 'Tiếng Tây Ban Nha']",0.015282687102039965
"Spoken Languages_['Tiếng Hà Lan', 'Tiếng Anh']",0.015098687710250327
"Production Countries_['Vietnam', 'United States of America']",0.009065095076859904
"Spoken Languages_['Tiếng Anh', 'Tiếng Đức', 'Tiếng Hàn']",0.007424775162499084
"Spoken Languages_['Tiếng Anh', 'Tiếng Trung', 'Tiếng Đức', 'Tiếng Nga']",0.005394778946852826
"Spoken Languages_['Tiếng Anh', 'Tiếng Pháp', 'Tiếng Nhật', 'Tiếng Kiswahili']",0.0007399705395242271
Production Countries_['Cambodia'],0.0003469531319568294
"Spoken Languages_['Tiếng Anh', 'Tiếng Nhật', '']",0.00015177764137223803
